mRNA	lncRNA	pcc	adjp
ENSMUSG00000005204.12	ENSMUSG00000104306.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000104512.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000105008.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000105254.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000105283.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000105871.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000106275.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000107999.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000108014.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000108421.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000108672.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000108924.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000108934.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000109468.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000109657.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000110802.1	0.995382026144	0.00204090026894
ENSMUSG00000005204.12	ENSMUSG00000110831.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000111039.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000111363.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000111712.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000112028.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000112093.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000112110.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000112308.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000112983.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000113252.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000113484.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000114209.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000114553.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000114772.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000115425.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000116033.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000116092.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000116160.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005204.12	ENSMUSG00000116223.1	0.995866004312	0.00120533330947
ENSMUSG00000005204.12	ENSMUSG00000116480.1	0.999883865133	4.13133848438e-13
ENSMUSG00000005220.10	ENSMUSG00000030664.3	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000044997.3	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000074388.3	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000078519.3	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000084789.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000084794.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000084936.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000084987.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000085019.2	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000085135.7	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000085310.7	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000085539.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000085573.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000085858.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000085975.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000086154.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000086170.1	0.995871103194	0.00119821823801
ENSMUSG00000005220.10	ENSMUSG00000086233.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000086447.2	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000086479.2	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000086644.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000086715.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000086817.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000086930.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000086975.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000087020.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000087135.7	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000087163.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000087405.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000087467.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000087482.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000087492.2	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000087575.7	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000087683.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000089767.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000089940.1	0.998666969432	3.32459792874e-06
ENSMUSG00000005220.10	ENSMUSG00000090284.2	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000092042.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000092395.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000095953.2	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000097406.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000097887.2	0.996779968588	0.00035548982898
ENSMUSG00000005220.10	ENSMUSG00000098729.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000099338.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000099869.6	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000100000.6	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000100150.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000100714.6	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000100779.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000100965.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000101295.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000101905.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000102531.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000102578.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000103164.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000103719.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000104675.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000105245.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000105652.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000105834.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000106269.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000106424.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000106555.4	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000107206.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000107387.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000107652.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000107861.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000108015.3	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000108322.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000108351.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000108993.1	0.998312436439	1.22578660398e-05
ENSMUSG00000005220.10	ENSMUSG00000109337.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000109357.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000109732.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000111245.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000111733.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000111874.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000112109.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000112286.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000112414.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000112558.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000113086.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000113694.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000113975.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000114014.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000114089.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000114693.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000114926.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000115109.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000115250.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000115381.1	0.997628878854	7.49166239856e-05
ENSMUSG00000005220.10	ENSMUSG00000115623.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000115627.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000115835.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005220.10	ENSMUSG00000116568.1	0.997870157046	4.27016568007e-05
ENSMUSG00000005225.15	ENSMUSG00000109094.1	0.996909190693	0.000289753462938
ENSMUSG00000005237.14	ENSMUSG00000035983.4	0.993591005815	0.00921434698981
ENSMUSG00000005237.14	ENSMUSG00000097759.1	0.997315424452	0.000142068688444
ENSMUSG00000005237.14	ENSMUSG00000102841.1	0.996642979526	0.000437131555015
ENSMUSG00000005237.14	ENSMUSG00000102850.1	0.995878526042	0.00118791739199
ENSMUSG00000005267.13	ENSMUSG00000056738.11	0.993509587062	0.00975013192776
ENSMUSG00000005299.6	ENSMUSG00000102307.1	0.994237964164	0.00569622552591
ENSMUSG00000005312.15	ENSMUSG00000112547.1	0.994558329289	0.00438371175802
ENSMUSG00000005338.13	ENSMUSG00000106847.1	0.998444714833	7.83916328684e-06
ENSMUSG00000005357.9	ENSMUSG00000114190.1	0.995415733756	0.00197154091762
ENSMUSG00000005360.14	ENSMUSG00000075585.3	0.995504494445	0.00179741474216
ENSMUSG00000005362.14	ENSMUSG00000100811.1	0.995365649967	0.0020752550344
ENSMUSG00000005413.8	ENSMUSG00000098702.1	0.996384643283	0.000629552025007
ENSMUSG00000005417.17	ENSMUSG00000110238.1	0.996671054029	0.000419331801656
ENSMUSG00000005417.17	ENSMUSG00000114069.1	0.994375866786	0.00509970310543
ENSMUSG00000005483.10	ENSMUSG00000110246.1	0.997394508869	0.00012190207383
ENSMUSG00000005510.9	ENSMUSG00000116796.1	0.99471888047	0.00381844864473
ENSMUSG00000005533.10	ENSMUSG00000114138.1	0.995412517981	0.00197807991412
ENSMUSG00000005611.15	ENSMUSG00000095258.1	0.995455196738	0.0018926198624
ENSMUSG00000005611.15	ENSMUSG00000112161.1	0.996356963191	0.000653479144754
ENSMUSG00000005615.15	ENSMUSG00000102250.1	0.996159013563	0.000845501853629
ENSMUSG00000005649.17	ENSMUSG00000087264.1	0.996119799205	0.000888163185194
ENSMUSG00000005649.17	ENSMUSG00000112766.1	0.995505826858	0.00179489290638
ENSMUSG00000005667.8	ENSMUSG00000102157.1	0.997765434085	5.49652379102e-05
ENSMUSG00000005674.9	ENSMUSG00000054418.6	0.994077040377	0.00645646174138
ENSMUSG00000005674.9	ENSMUSG00000094868.1	0.995544503671	0.00172284964617
ENSMUSG00000005682.9	ENSMUSG00000086205.1	0.998550626514	5.30668245104e-06
ENSMUSG00000005682.9	ENSMUSG00000113320.1	0.9985288538	5.76471451942e-06
ENSMUSG00000005682.9	ENSMUSG00000116764.1	0.997441819173	0.000110949600462
ENSMUSG00000005683.8	ENSMUSG00000086600.8	0.994821868434	0.00348584498276
ENSMUSG00000005705.10	ENSMUSG00000104330.1	0.99999936246	3.05696597401e-34
ENSMUSG00000005705.10	ENSMUSG00000112639.1	0.997023395995	0.00023984848862
ENSMUSG00000005823.8	ENSMUSG00000104929.1	0.995507052294	0.00179257590998
ENSMUSG00000005846.12	ENSMUSG00000108460.1	0.996669879039	0.000420065403949
ENSMUSG00000005871.14	ENSMUSG00000114362.1	0.99576856347	0.00134757960061
ENSMUSG00000005873.5	ENSMUSG00000054622.4	0.997230998037	0.000166361206646
ENSMUSG00000005881.13	ENSMUSG00000109139.1	0.994031234361	0.00668603975709
ENSMUSG00000005893.14	ENSMUSG00000097537.2	0.998387226286	9.56885223321e-06
ENSMUSG00000005936.18	ENSMUSG00000102465.1	0.99590896051	0.00114638502629
ENSMUSG00000005958.15	ENSMUSG00000106244.1	0.99489465686	0.00326424379506
ENSMUSG00000005982.13	ENSMUSG00000107909.1	0.994039304363	0.00664515895511
ENSMUSG00000006014.16	ENSMUSG00000103657.1	0.995239803478	0.00235405279143
ENSMUSG00000006024.13	ENSMUSG00000105484.1	0.994245531851	0.00566220267084
ENSMUSG00000006050.11	ENSMUSG00000108246.1	0.996815008508	0.000336633480606
ENSMUSG00000006127.9	ENSMUSG00000103038.1	0.996258674249	0.000744106705078
ENSMUSG00000006154.13	ENSMUSG00000102959.1	0.99762580776	7.54224452319e-05
ENSMUSG00000006154.13	ENSMUSG00000103183.1	0.994152536462	0.00609095914159
ENSMUSG00000006154.13	ENSMUSG00000103870.1	0.996606375622	0.000461204399654
ENSMUSG00000006276.10	ENSMUSG00000057802.8	0.995337570518	0.00213517618076
ENSMUSG00000006276.10	ENSMUSG00000109073.1	0.998083649233	2.43556963282e-05
ENSMUSG00000006307.16	ENSMUSG00000109844.2	0.993659252123	0.00878232660486
ENSMUSG00000006335.16	ENSMUSG00000109239.1	0.996567036583	0.000488197497014
ENSMUSG00000006335.16	ENSMUSG00000111951.1	0.998582801867	4.68333906246e-06
ENSMUSG00000006344.17	ENSMUSG00000097021.7	0.998208150794	1.69702200298e-05
ENSMUSG00000006344.17	ENSMUSG00000103272.1	0.998500195806	6.41497918374e-06
ENSMUSG00000006378.15	ENSMUSG00000111131.1	0.997754689188	5.63645208936e-05
ENSMUSG00000006392.16	ENSMUSG00000114200.1	0.994999283422	0.00296446691379
ENSMUSG00000006412.10	ENSMUSG00000106211.1	0.993869410818	0.00754599571099
ENSMUSG00000006423.15	ENSMUSG00000116618.1	0.99640071943	0.000615966910715
ENSMUSG00000006445.3	ENSMUSG00000097805.2	0.995948877372	0.00109359772801
ENSMUSG00000006567.11	ENSMUSG00000087479.1	0.994816418239	0.00350288048194
ENSMUSG00000006574.15	ENSMUSG00000033015.16	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000037910.2	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000040657.3	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000055159.7	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000073144.4	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000085249.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000085278.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000085377.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000085395.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000085400.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000085429.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000085431.7	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000085472.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000085578.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000085600.7	0.996005696677	0.00102167324642
ENSMUSG00000006574.15	ENSMUSG00000085875.2	0.993834088383	0.00774413541876
ENSMUSG00000006574.15	ENSMUSG00000086459.2	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000086549.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000086561.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000086643.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000086648.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000086713.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000086913.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000086946.7	0.996619956473	0.000452157055192
ENSMUSG00000006574.15	ENSMUSG00000087011.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000087211.7	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000087277.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000087524.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000090589.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000091492.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000092381.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000092600.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000093405.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000093538.2	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000096944.1	0.998664045428	3.3657766271e-06
ENSMUSG00000006574.15	ENSMUSG00000100001.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000100341.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000101404.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000101583.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000101630.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000102909.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000103131.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000104781.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000105377.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000107253.1	0.998890423886	1.1712685416e-06
ENSMUSG00000006574.15	ENSMUSG00000107379.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000108360.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000109133.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000109455.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000109602.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000109853.1	0.999216105214	1.51810013445e-07
ENSMUSG00000006574.15	ENSMUSG00000110752.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000110916.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000111070.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000111482.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000111780.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000111789.1	0.999206327751	1.63537965696e-07
ENSMUSG00000006574.15	ENSMUSG00000111794.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000112058.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000112188.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000112257.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000112701.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000113052.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000113825.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000113892.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000114731.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000114903.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000115575.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000116272.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006574.15	ENSMUSG00000116852.1	0.999205683169	1.6433628247e-07
ENSMUSG00000006599.13	ENSMUSG00000104415.1	0.994100318264	0.00634207015192
ENSMUSG00000006675.10	ENSMUSG00000097372.1	0.996866612256	0.000310277210639
ENSMUSG00000006676.16	ENSMUSG00000048215.14	0.994635264981	0.00410554224179
ENSMUSG00000006676.16	ENSMUSG00000078952.9	0.996430328876	0.000591534022086
ENSMUSG00000006676.16	ENSMUSG00000097697.2	0.995177714717	0.00250157843727
ENSMUSG00000006720.16	ENSMUSG00000096971.2	0.994877302519	0.00331608866207
ENSMUSG00000006728.12	ENSMUSG00000113186.1	0.994365806802	0.00514156632842
ENSMUSG00000006763.14	ENSMUSG00000109390.1	0.999204923746	1.65280890433e-07
ENSMUSG00000006932.17	ENSMUSG00000103309.1	0.993514197012	0.00971919409191
ENSMUSG00000006932.17	ENSMUSG00000110727.1	0.994332181455	0.00528335863321
ENSMUSG00000006941.5	ENSMUSG00000111756.1	0.994087122602	0.0064067288878
ENSMUSG00000007041.9	ENSMUSG00000021268.17	0.993919733842	0.00727025087766
ENSMUSG00000007041.9	ENSMUSG00000085946.1	0.994805576496	0.00353695391918
ENSMUSG00000007050.17	ENSMUSG00000086606.1	0.995491676662	0.00182181193848
ENSMUSG00000007050.17	ENSMUSG00000115264.1	0.996485719287	0.000547827070792
ENSMUSG00000007216.6	ENSMUSG00000113126.1	0.995636763134	0.00155984066845
